,Advertiser_ID,Advertiser_Name,Date_Range_Start,Date_Range_End,Num_of_Days,Impressions,Spend_USD
144677,AR340024520645541888,TULSI NOW INC,2019-09-22,2019-10-03,2,≤ 10k,≤ 100
144680,AR340024520645541888,TULSI NOW INC,2019-07-09,2019-07-09,1,≤ 10k,≤ 100
144686,AR340024520645541888,TULSI NOW INC,2019-07-17,2019-07-24,7,≤ 10k,≤ 100
144688,AR340024520645541888,TULSI NOW INC,2019-06-29,2019-07-07,3,≤ 10k,≤ 100
144692,AR340024520645541888,TULSI NOW INC,2019-06-30,2019-07-25,6,≤ 10k,≤ 100
144698,AR340024520645541888,TULSI NOW INC,2019-07-07,2019-07-07,1,≤ 10k,≤ 100
144699,AR340024520645541888,TULSI NOW INC,2019-09-09,2019-09-09,1,≤ 10k,≤ 100
144703,AR340024520645541888,TULSI NOW INC,2019-08-01,2019-09-10,23,≤ 10k,≤ 100
144706,AR340024520645541888,TULSI NOW INC,2019-08-09,2019-09-11,34,10k-100k,≤ 100
144710,AR340024520645541888,TULSI NOW INC,2019-09-13,2019-09-18,3,≤ 10k,≤ 100
144711,AR340024520645541888,TULSI NOW INC,2019-07-13,2019-07-26,5,≤ 10k,≤ 100
144715,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-20,20,≤ 10k,≤ 100
144717,AR340024520645541888,TULSI NOW INC,2019-07-16,2019-09-18,52,10k-100k,100-1k
144734,AR340024520645541888,TULSI NOW INC,2019-04-22,2019-05-21,30,100k-1M,1k-50k
144746,AR340024520645541888,TULSI NOW INC,2019-08-13,2019-09-11,30,1M-10M,100-1k
144754,AR340024520645541888,TULSI NOW INC,2019-04-21,2019-05-21,31,100k-1M,1k-50k
144758,AR340024520645541888,TULSI NOW INC,2019-07-04,2019-07-04,1,≤ 10k,≤ 100
144763,AR340024520645541888,TULSI NOW INC,2019-06-23,2019-07-29,26,≤ 10k,≤ 100
144764,AR340024520645541888,TULSI NOW INC,2019-07-31,2019-08-25,14,≤ 10k,≤ 100
144765,AR340024520645541888,TULSI NOW INC,2019-07-16,2019-07-26,4,≤ 10k,≤ 100
144773,AR340024520645541888,TULSI NOW INC,2019-06-27,2019-07-04,2,≤ 10k,≤ 100
144784,AR340024520645541888,TULSI NOW INC,2019-06-29,2019-07-06,2,≤ 10k,≤ 100
144795,AR340024520645541888,TULSI NOW INC,2019-08-06,2019-09-05,29,≤ 10k,≤ 100
144801,AR340024520645541888,TULSI NOW INC,2019-07-19,2019-07-25,7,≤ 10k,≤ 100
144802,AR340024520645541888,TULSI NOW INC,2019-06-29,2019-07-02,3,≤ 10k,≤ 100
144804,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-17,17,10k-100k,≤ 100
144806,AR340024520645541888,TULSI NOW INC,2019-06-22,2019-07-19,5,≤ 10k,≤ 100
144810,AR340024520645541888,TULSI NOW INC,2019-07-09,2019-07-29,11,≤ 10k,≤ 100
144815,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-17,25,≤ 10k,≤ 100
144819,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-10-01,24,10k-100k,≤ 100
144820,AR340024520645541888,TULSI NOW INC,2019-07-10,2019-07-22,3,≤ 10k,≤ 100
144823,AR340024520645541888,TULSI NOW INC,2019-06-22,2019-07-11,4,≤ 10k,≤ 100
144826,AR340024520645541888,TULSI NOW INC,2019-08-03,2019-08-31,6,≤ 10k,≤ 100
144828,AR340024520645541888,TULSI NOW INC,2019-06-26,2019-07-24,11,≤ 10k,≤ 100
144837,AR340024520645541888,TULSI NOW INC,2019-02-18,2019-10-03,216,1M-10M,50k-100k
144850,AR340024520645541888,TULSI NOW INC,2019-08-11,2019-08-13,2,≤ 10k,≤ 100
144861,AR340024520645541888,TULSI NOW INC,2019-06-22,2019-07-29,31,≤ 10k,≤ 100
144862,AR340024520645541888,TULSI NOW INC,2019-08-15,2019-09-11,28,100k-1M,100-1k
144863,AR340024520645541888,TULSI NOW INC,2019-06-24,2019-07-25,3,≤ 10k,≤ 100
144866,AR340024520645541888,TULSI NOW INC,2019-07-16,2019-09-19,61,10k-100k,100-1k
144868,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-19,11,10k-100k,≤ 100
144877,AR340024520645541888,TULSI NOW INC,2019-07-12,2019-07-26,7,≤ 10k,≤ 100
144882,AR340024520645541888,TULSI NOW INC,2019-07-30,2019-09-09,37,≤ 10k,≤ 100
144885,AR340024520645541888,TULSI NOW INC,2019-06-24,2019-07-28,15,≤ 10k,≤ 100
144889,AR340024520645541888,TULSI NOW INC,2019-08-01,2019-08-19,4,≤ 10k,≤ 100
144891,AR340024520645541888,TULSI NOW INC,2019-08-01,2019-08-15,14,≤ 10k,≤ 100
144904,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-20,18,10k-100k,≤ 100
144918,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-11,36,1M-10M,1k-50k
144919,AR340024520645541888,TULSI NOW INC,2019-08-06,2019-09-04,30,≤ 10k,≤ 100
144923,AR340024520645541888,TULSI NOW INC,2019-06-30,2019-07-29,10,≤ 10k,≤ 100
144925,AR340024520645541888,TULSI NOW INC,2019-08-11,2019-08-11,1,≤ 10k,≤ 100
144929,AR340024520645541888,TULSI NOW INC,2019-07-27,2019-07-29,3,100k-1M,≤ 100
144934,AR340024520645541888,TULSI NOW INC,2019-06-22,2019-07-29,25,≤ 10k,≤ 100
144941,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-19,10,≤ 10k,≤ 100
144946,AR340024520645541888,TULSI NOW INC,2019-09-23,2019-10-03,10,≤ 10k,≤ 100
144948,AR340024520645541888,TULSI NOW INC,2019-08-04,2019-09-06,3,≤ 10k,≤ 100
144951,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-11,20,10k-100k,≤ 100
144956,AR340024520645541888,TULSI NOW INC,2019-07-04,2019-07-07,3,≤ 10k,≤ 100
144968,AR340024520645541888,TULSI NOW INC,2019-06-28,2019-07-08,11,100k-1M,1k-50k
144978,AR340024520645541888,TULSI NOW INC,2019-07-15,2019-07-18,2,≤ 10k,≤ 100
144982,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-07,14,≤ 10k,≤ 100
144989,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-19,25,≤ 10k,≤ 100
144990,AR340024520645541888,TULSI NOW INC,2019-09-13,2019-10-03,14,≤ 10k,≤ 100
144995,AR340024520645541888,TULSI NOW INC,2019-08-15,2019-08-25,3,≤ 10k,≤ 100
145006,AR340024520645541888,TULSI NOW INC,2019-09-27,2019-10-03,7,100k-1M,≤ 100
145007,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-04,13,10k-100k,≤ 100
145009,AR340024520645541888,TULSI NOW INC,2019-07-31,2019-08-26,15,≤ 10k,≤ 100
145012,AR340024520645541888,TULSI NOW INC,2019-07-20,2019-07-20,1,≤ 10k,≤ 100
145020,AR340024520645541888,TULSI NOW INC,2019-06-24,2019-07-29,35,≤ 10k,≤ 100
145024,AR340024520645541888,TULSI NOW INC,2019-08-02,2019-08-21,4,≤ 10k,≤ 100
145028,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-18,28,100k-1M,100-1k
145030,AR340024520645541888,TULSI NOW INC,2019-07-15,2019-08-04,20,100k-1M,≤ 100
145043,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-10,14,100k-1M,100-1k
145047,AR340024520645541888,TULSI NOW INC,2019-08-07,2019-09-20,35,≤ 10k,≤ 100
145052,AR340024520645541888,TULSI NOW INC,2019-07-10,2019-07-29,15,≤ 10k,≤ 100
145053,AR340024520645541888,TULSI NOW INC,2019-08-02,2019-08-21,5,≤ 10k,≤ 100
145064,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-10-01,17,≤ 10k,≤ 100
145071,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-10-02,34,≤ 10k,≤ 100
145076,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-17,26,≤ 10k,≤ 100
145095,AR340024520645541888,TULSI NOW INC,2019-07-10,2019-07-27,3,≤ 10k,≤ 100
145097,AR340024520645541888,TULSI NOW INC,2019-07-16,2019-09-19,56,10k-100k,100-1k
145102,AR340024520645541888,TULSI NOW INC,2019-07-06,2019-07-06,1,≤ 10k,≤ 100
145106,AR340024520645541888,TULSI NOW INC,2019-08-01,2019-09-10,20,≤ 10k,≤ 100
145116,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-09-19,22,100k-1M,100-1k
145119,AR340024520645541888,TULSI NOW INC,2019-07-11,2019-07-12,2,≤ 10k,≤ 100
145120,AR340024520645541888,TULSI NOW INC,2019-03-11,2019-10-03,161,≤ 10k,100-1k
145128,AR340024520645541888,TULSI NOW INC,2019-08-01,2019-10-03,64,100k-1M,≤ 100
145132,AR340024520645541888,TULSI NOW INC,2019-07-13,2019-07-27,8,≤ 10k,≤ 100
145136,AR340024520645541888,TULSI NOW INC,2019-06-23,2019-07-29,36,≤ 10k,≤ 100
145140,AR340024520645541888,TULSI NOW INC,2019-08-22,2019-10-01,26,≤ 10k,≤ 100
145144,AR340024520645541888,TULSI NOW INC,2019-08-02,2019-09-09,34,100k-1M,1k-50k
155333,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-08-01,2019-08-02,2,≤ 10k,≤ 100
155334,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-11,143,≤ 10k,100-1k
155335,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-04,2019-11-16,4,10k-100k,≤ 100
155336,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-19,2020-01-06,49,≤ 10k,100-1k
155337,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-26,1,≤ 10k,≤ 100
155338,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-08-01,2019-08-01,1,≤ 10k,≤ 100
155339,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2019-10-30,2,≤ 10k,≤ 100
155340,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-06-27,1,≤ 10k,≤ 100
155341,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-18,2019-07-31,4,≤ 10k,≤ 100
155342,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-27,2,≤ 10k,≤ 100
155344,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2019-12-05,38,≤ 10k,100-1k
155347,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-10,99,10k-100k,≤ 100
155348,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-16,2019-06-27,8,≤ 10k,≤ 100
155349,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-27,2019-12-29,7,≤ 10k,≤ 100
155351,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-13,2020-01-06,55,≤ 10k,100-1k
155353,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-30,2019-10-31,2,≤ 10k,≤ 100
155355,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2020-02-03,88,10k-100k,1k-50k
155356,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-12,2019-09-12,1,≤ 10k,≤ 100
155357,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2019-12-12,35,≤ 10k,≤ 100
155358,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-02,2019-11-07,2,≤ 10k,≤ 100
155360,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2019-10-29,1,≤ 10k,≤ 100
155361,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-29,2019-07-29,1,≤ 10k,≤ 100
155363,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-06-26,43,≤ 10k,100-1k
155364,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-28,2019-11-07,11,100k-1M,1k-50k
155365,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-31,2019-07-31,1,≤ 10k,≤ 100
155368,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-15,2019-11-13,11,≤ 10k,≤ 100
155369,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-25,2019-11-26,2,10k-100k,≤ 100
155372,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-05-15,1,≤ 10k,≤ 100
155373,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-18,2019-07-31,14,≤ 10k,100-1k
155374,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-12,2019-09-19,8,≤ 10k,≤ 100
155376,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-18,2019-10-29,42,≤ 10k,≤ 100
155377,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-05-21,7,≤ 10k,≤ 100
155378,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-02,2019-11-08,6,≤ 10k,≤ 100
155379,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-31,2019-10-31,1,≤ 10k,≤ 100
155380,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-13,2020-01-13,1,≤ 10k,≤ 100
155382,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-31,2019-11-08,9,≤ 10k,≤ 100
155383,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-13,2020-01-26,14,1M-10M,1k-50k
155385,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-01,2020-02-11,36,≤ 10k,≤ 100
155388,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-16,2019-12-11,80,≤ 10k,≤ 100
155390,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2019-12-12,45,≤ 10k,100-1k
155393,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-11,145,≤ 10k,100-1k
155394,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-10,2019-12-12,32,≤ 10k,≤ 100
155397,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-06-26,43,≤ 10k,≤ 100
155398,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-30,2019-10-01,2,≤ 10k,≤ 100
155402,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2020-01-05,68,≤ 10k,100-1k
155407,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2020-02-11,72,≤ 10k,1k-50k
155408,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-13,2020-02-03,41,≤ 10k,≤ 100
155410,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-04,2019-12-02,20,100k-1M,100-1k
155412,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-27,2,≤ 10k,100-1k
155413,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-24,2020-01-26,3,100k-1M,1k-50k
155415,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2020-02-11,106,≤ 10k,1k-50k
155417,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2019-12-12,35,≤ 10k,100-1k
155420,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-20,2019-07-31,6,≤ 10k,≤ 100
155421,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-19,2019-10-29,11,≤ 10k,100-1k
155423,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-16,2019-05-21,6,≤ 10k,≤ 100
155425,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-15,2019-12-31,17,1M-10M,1k-50k
155426,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2020-02-11,96,10k-100k,1k-50k
155427,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-13,2020-02-11,91,≤ 10k,100-1k
155428,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-25,2019-11-26,2,≤ 10k,≤ 100
155433,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-12,2020-01-26,15,100k-1M,1k-50k
155437,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-01,2019-10-01,1,≤ 10k,≤ 100
155439,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-04,2020-01-06,55,1M-10M,1k-50k
155440,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-01,2019-11-04,2,≤ 10k,≤ 100
155441,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-15,2020-02-11,89,10k-100k,1k-50k
155442,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-01,2019-11-07,7,≤ 10k,≤ 100
155444,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-07-18,22,≤ 10k,100-1k
155446,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-15,2019-12-31,17,100k-1M,1k-50k
155447,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-04-13,2019-04-15,3,10k-100k,100-1k
155449,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2019-12-12,31,≤ 10k,≤ 100
155452,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-01,2019-12-12,42,≤ 10k,100-1k
155453,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-12,2019-12-24,13,≤ 10k,≤ 100
155454,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-16,2019-06-26,41,≤ 10k,≤ 100
155457,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-30,2019-10-30,1,≤ 10k,≤ 100
155458,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-19,2019-09-25,7,≤ 10k,≤ 100
155461,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-31,2020-01-22,23,≤ 10k,≤ 100
155463,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2019-12-11,25,≤ 10k,≤ 100
155464,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-08-01,2019-08-02,2,≤ 10k,100-1k
155466,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-11,144,≤ 10k,100-1k
155467,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-31,2020-02-10,22,≤ 10k,≤ 100
155472,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-13,2019-12-27,9,≤ 10k,≤ 100
155474,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-07,2020-02-11,36,≤ 10k,≤ 100
155475,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-16,2019-11-19,4,≤ 10k,≤ 100
155479,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-12,2019-12-31,20,≤ 10k,100-1k
155480,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2019-12-11,33,≤ 10k,≤ 100
155481,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-17,2019-12-26,5,≤ 10k,≤ 100
155482,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-13,2020-02-11,90,≤ 10k,≤ 100
155484,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-31,2019-11-08,9,≤ 10k,100-1k
155487,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-19,2019-09-19,1,≤ 10k,≤ 100
155493,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-19,2019-12-05,75,≤ 10k,1k-50k
155494,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-01,2019-10-29,29,≤ 10k,100-1k
155496,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-16,2020-01-06,47,100k-1M,1k-50k
155506,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-12,2019-09-12,1,≤ 10k,100-1k
155508,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-20,2019-07-25,2,≤ 10k,≤ 100
155512,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-07-01,5,≤ 10k,≤ 100
155514,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-06-25,42,≤ 10k,≤ 100
155519,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-30,2020-02-11,104,10k-100k,1k-50k
155522,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2019-09-30,11,≤ 10k,≤ 100
155523,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-16,2019-09-18,3,≤ 10k,≤ 100
155524,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-31,2019-08-29,30,≤ 10k,100-1k
155525,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-02,2019-12-11,37,≤ 10k,≤ 100
155528,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-31,2020-01-12,13,100k-1M,1k-50k
155531,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-11,2019-12-23,22,≤ 10k,≤ 100
155537,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-11,143,≤ 10k,≤ 100
155538,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-02-19,2019-05-15,86,10k-100k,100-1k
155539,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-08,2020-01-06,60,≤ 10k,100-1k
155541,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-04,2019-12-15,12,100k-1M,1k-50k
155545,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-19,2019-07-29,7,≤ 10k,≤ 100
155547,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-28,2019-10-28,1,≤ 10k,≤ 100
155548,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-07-01,4,≤ 10k,100-1k
155551,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-26,2020-01-27,2,10k-100k,100-1k
155552,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-29,2020-02-03,6,≤ 10k,100-1k
155554,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-28,2019-10-29,2,≤ 10k,≤ 100
155555,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-29,4,≤ 10k,100-1k
155561,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-19,2019-10-29,11,10k-100k,1k-50k
155563,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-05-21,7,≤ 10k,100-1k
155565,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-18,2019-07-31,14,≤ 10k,≤ 100
155566,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-28,2019-10-30,3,≤ 10k,≤ 100
155570,AR383251270535741440,FRIENDS OF ANDREW YANG,2018-11-02,2018-12-02,31,10k-100k,≤ 100
155572,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-26,2019-11-26,1,≤ 10k,≤ 100
155576,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-13,2019-12-31,13,≤ 10k,≤ 100
155577,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-18,2019-07-31,13,≤ 10k,≤ 100
155578,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-15,2019-11-13,10,≤ 10k,≤ 100
155582,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-01,2020-01-10,5,≤ 10k,≤ 100
155584,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-16,2019-06-26,40,≤ 10k,≤ 100
155587,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-07-18,23,≤ 10k,100-1k
155590,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-09,2020-02-11,80,≤ 10k,100-1k
155594,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-30,2020-02-11,105,≤ 10k,1k-50k
155596,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-06-30,4,≤ 10k,100-1k
155599,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-12,2019-12-27,14,≤ 10k,≤ 100
155600,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-02,2019-12-11,34,≤ 10k,≤ 100
155602,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-16,2020-02-11,149,10k-100k,100-1k
155605,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-06,2020-02-11,37,10k-100k,≤ 100
155606,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-04-14,2019-04-15,2,≤ 10k,100-1k
155623,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-04,2019-11-04,1,≤ 10k,≤ 100
155625,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-02-19,2019-05-15,86,100k-1M,1k-50k
155626,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-07-18,2019-07-18,1,≤ 10k,≤ 100
155627,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-30,2019-10-01,2,10k-100k,≤ 100
155636,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-17,2019-06-26,33,≤ 10k,≤ 100
155638,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-17,2019-06-26,39,≤ 10k,100-1k
155639,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-04,2019-11-27,15,1M-10M,1k-50k
155645,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-06-19,30,≤ 10k,≤ 100
155650,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-02-19,2019-02-28,10,≤ 10k,≤ 100
155651,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-21,2019-06-27,3,≤ 10k,≤ 100
155652,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-12-12,2019-12-23,12,≤ 10k,≤ 100
155653,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-13,2020-01-19,7,100k-1M,1k-50k
155655,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-11-07,2019-11-07,1,≤ 10k,≤ 100
155657,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-27,2019-07-17,3,≤ 10k,≤ 100
155659,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-02-08,2019-02-19,6,≤ 10k,≤ 100
155660,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-27,2,≤ 10k,1k-50k
155661,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-05-15,2019-06-26,41,≤ 10k,≤ 100
155662,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-08-29,2019-09-12,15,10k-100k,1k-50k
155663,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-06-27,2,10k-100k,1k-50k
155664,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-29,2019-12-11,34,≤ 10k,≤ 100
155665,AR383251270535741440,FRIENDS OF ANDREW YANG,2020-01-13,2020-01-26,14,100k-1M,1k-50k
155666,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-09-20,2020-02-11,144,≤ 10k,≤ 100
155671,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-10-30,2019-11-18,12,≤ 10k,≤ 100
155672,AR383251270535741440,FRIENDS OF ANDREW YANG,2019-06-26,2019-07-17,8,≤ 10k,≤ 100
